# A phi l a0 a1 a2 a3 a4 a5 logL logPrior
2.957024609301804330e-01 6.432225765337078016e+00 1.211651814165233354e+01 2.588795764632212013e+03 -4.171939236497795719e+03 9.151768796157821271e+03 -8.756931579349591630e+03 4.485700677603944314e+03 -9.897650074400205540e+02 -1.917811241885552063e+11 -3.959344711998390665e+01
5.145349066679498762e-01 6.560445373161009286e+00 1.128973948322547649e+01 2.647915514973768950e+03 -4.064611462192179260e+03 8.780958179396788182e+03 -8.752871245959528096e+03 4.571516633889755212e+03 -9.593900535579150528e+02 -1.473561313154236145e+11 -3.959344711998390665e+01
1.546473410935166048e-02 7.332270606338282981e+00 1.319586933720882449e+01 2.611246568037193356e+03 -4.279533607995142120e+03 8.447706693825486582e+03 -9.090153006643840854e+03 4.395194250203583579e+03 -9.819325409679763652e+02 -2.725380409345925903e+11 -3.959344711998390665e+01
3.850264330881529307e-01 6.114529377780572261e+00 1.252525807544489389e+01 2.619523474770126541e+03 -4.074272984441225162e+03 8.408148418103792210e+03 -8.791610317765220316e+03 4.280796847062987581e+03 -8.548798231858785357e+02 -1.692572288264704704e+10 -3.959344711998390665e+01
9.603429558572083025e-01 6.653879935503493215e+00 1.312325362416990870e+01 2.580796588939822868e+03 -4.136730524643203353e+03 8.786765817091378267e+03 -8.839078687226998227e+03 4.655870220020699890e+03 -8.630121525805000147e+02 -1.191108894069234924e+11 -3.959344711998390665e+01
6.225895883440208944e-01 4.877848535949885544e+00 1.210244779555947758e+01 2.690113180306647791e+03 -4.428511785309259722e+03 8.236574273064370573e+03 -9.148022662786357614e+03 4.633481372114764781e+03 -8.774544405756269043e+02 -2.651134494019334717e+11 -3.959344711998390665e+01
6.065296587141207896e-01 5.337159451126872511e+00 1.159577939662272961e+01 2.693961333451103656e+03 -4.394501523167733467e+03 8.416324976008358135e+03 -9.103765563114802717e+03 4.752481756140875405e+03 -9.978507471353376559e+02 -9.499679024300717163e+10 -3.959344711998390665e+01
7.448105822803746667e-01 6.120980355652492655e+00 1.221702698300617307e+01 2.667932050313213495e+03 -4.108877716395511925e+03 9.159764490227968054e+03 -8.948008020395925996e+03 4.552106812050543340e+03 -8.079832695797495035e+02 -3.878365621066812744e+11 -3.959344711998390665e+01
8.187414620647206487e-01 6.770593598889620424e+00 1.289231184641351824e+01 2.580036768934789052e+03 -4.387956401858424215e+03 8.822974130737275118e+03 -8.919371937882415295e+03 4.296913200502299333e+03 -9.683896415867388896e+02 -7.698419420767726135e+10 -3.959344711998390665e+01
2.500805680644681561e-01 6.755469158311865563e+00 1.237605875506074149e+01 2.598690768822282735e+03 -4.221885408486302367e+03 8.269490250708564417e+03 -8.665536149204288449e+03 4.465610400177642987e+03 -8.291633272033490130e+02 -1.794692509634211731e+10 -3.959344711998390665e+01
7.393823524755971377e-02 7.774186926443524825e+00 1.176667342943243533e+01 2.536114895356372472e+03 -3.932903978249052216e+03 8.951233263310536131e+03 -9.207482673406911999e+03 4.571755137410696989e+03 -9.120265852069611583e+02 -4.755216502721354675e+10 -3.959344711998390665e+01
3.159345844152241511e-01 6.599535461006690973e+00 1.188617772698849606e+01 2.649771691224977985e+03 -3.931458668892179958e+03 8.676644544369319192e+03 -8.997628250877925893e+03 4.623930248302866858e+03 -8.934138303138648780e+02 -1.039598995595980225e+11 -3.959344711998390665e+01
7.528099507506406107e-01 6.475859039598619304e+00 1.185819866115229360e+01 2.680161764400046195e+03 -3.981489820430968848e+03 8.310849840811808463e+03 -8.762808832605664065e+03 4.261715174726902660e+03 -9.330912741443346476e+02 -2.804834956432741928e+10 -3.959344711998390665e+01
5.826868390600099534e-01 7.212217242648468307e+00 1.149883363946787718e+01 2.695707878032250392e+03 -4.426171981452918772e+03 9.108688664702918686e+03 -8.649955560283171508e+03 4.347393462698117219e+03 -9.660014104394130072e+02 -8.033451974423388672e+10 -3.959344711998390665e+01
9.141748083180997186e-01 7.387313345630234451e+00 1.207998138943493238e+01 2.555889126908296475e+03 -4.293073205432856412e+03 8.155798631670895702e+03 -9.233614210064619328e+03 4.546896153556056561e+03 -9.231348986273848141e+02 -5.778689362737817383e+11 -3.959344711998390665e+01
5.188893805762258005e-01 7.280087775207735312e+00 1.301054795141141263e+01 2.691466987148705357e+03 -3.937347629958066136e+03 8.416769974325059593e+03 -8.779121679918227528e+03 4.838382605248322761e+03 -8.719958743368237037e+02 -2.526456076301173096e+11 -3.959344711998390665e+01
4.585847055568532116e-01 6.242501383247198277e+00 1.267938529224110411e+01 2.652151067455958128e+03 -4.429324357547559885e+03 8.969045953261156683e+03 -8.674930914798896993e+03 4.690386410565007282e+03 -8.045396507913497999e+02 -2.735385396657492981e+11 -3.959344711998390665e+01
7.808930297513071439e-01 7.737297222186487744e+00 1.155143724175485254e+01 2.554627237021555175e+03 -4.245189162292534093e+03 8.795484045017901735e+03 -8.649788340740495187e+03 4.891249865984265853e+03 -8.741937741080374735e+02 -3.326213547044595337e+11 -3.959344711998390665e+01
2.517400611288387324e-01 6.618979538703873011e+00 1.185666798779868003e+01 2.591255213866742452e+03 -4.087955364853396077e+03 8.530479437542826417e+03 -9.373221065765199455e+03 4.722123603719396669e+03 -9.062601777207798932e+02 -4.451492063945252228e+10 -3.959344711998390665e+01
4.681144422273472716e-01 7.267440973640518997e+00 1.241391932642705420e+01 2.500559436356226342e+03 -4.131182199748247513e+03 8.105259470536023400e+03 -9.138207665067131529e+03 4.578204759737564018e+03 -8.833005168227055037e+02 -3.428316250357701416e+11 -3.959344711998390665e+01
3.025373473984019901e-01 4.871988866129024487e+00 1.116060013700753473e+01 2.510484484727812742e+03 -4.093092865340257049e+03 8.337831369010327762e+03 -9.239514401493150217e+03 4.662813406172997929e+03 -9.806493029328099738e+02 -2.007880602329743652e+11 -3.959344711998390665e+01
2.032307950467343305e-01 5.398747763504426977e+00 1.131959414968704003e+01 2.552268224925874165e+03 -4.265712257404881711e+03 8.260792989351841243e+03 -9.382015550054977211e+03 4.226311949869300406e+03 -8.694779248046576186e+02 -9.612870824948757324e+11 -3.959344711998390665e+01
2.904409763999613037e-01 4.914911983810743124e+00 1.108352622224641237e+01 2.560782643466993704e+03 -3.964377249148998089e+03 9.170942798448350004e+03 -8.510928673676096878e+03 4.226655310373510474e+03 -9.875943807575422397e+02 -3.614165479336674194e+11 -3.959344711998390665e+01
8.808734173042614968e-01 7.084715816056517568e+00 1.333413226761057579e+01 2.576871188537088074e+03 -4.123817615450275298e+03 8.424088773985904481e+03 -8.597194255977185094e+03 4.493873038483612618e+03 -9.775395863918054147e+02 -8.183008829917142391e+08 -3.959344711998390665e+01
8.194397631026616169e-02 6.555914322381779513e+00 1.135773676600001991e+01 2.610466163447894360e+03 -4.175995294166495114e+03 8.814954774188439842e+03 -9.257548429502943691e+03 4.392571556812121344e+03 -8.303856184433303724e+02 -2.401882146655599594e+10 -3.959344711998390665e+01
6.384278967821958028e-01 7.302300836073719381e+00 1.170359000836930008e+01 2.663903840698234035e+03 -4.142836638609899637e+03 8.198448827460792018e+03 -8.671365612910862183e+03 4.871088495723698543e+03 -8.376439562383359316e+02 -8.669410335368038940e+10 -3.959344711998390665e+01
4.296834226997487960e-01 6.054434878266441444e+00 1.273945829977774302e+01 2.627149770856419309e+03 -3.953621677499575981e+03 8.129332704277339872e+03 -9.132696442941181886e+03 4.268385981510009515e+03 -8.954038316809190974e+02 -3.084458523936110229e+11 -3.959344711998390665e+01
8.928202893276118157e-01 7.197343958580654899e+00 1.168465748238370949e+01 2.689885438019770845e+03 -3.998635543371557560e+03 8.995570682755742382e+03 -9.292269745792962567e+03 4.760526490921487493e+03 -9.246632666973931691e+02 -1.704571604428875427e+11 -3.959344711998390665e+01
5.847027675503138067e-01 7.267636300106349978e+00 1.303247868549119204e+01 2.697394829155624393e+03 -4.042097744242935278e+03 8.668143107397723725e+03 -9.340045606476438479e+03 4.303645095016984669e+03 -8.256332484713344684e+02 -5.764106417628341675e+10 -3.959344711998390665e+01
7.781556400071628632e-01 5.043393389497556001e+00 1.308407922448076910e+01 2.553569294909136261e+03 -4.411511568609688766e+03 9.069496741406144793e+03 -9.047646219181489869e+03 4.340893138885850931e+03 -8.783325405810470556e+02 -1.328683400002042770e+10 -3.959344711998390665e+01
4.398117148003937715e-01 7.071097615934622382e+00 1.148707534310120160e+01 2.592052078874605286e+03 -4.280316793274882002e+03 9.055935687803854307e+03 -8.912700168790614043e+03 4.846825341826122894e+03 -9.753088737056947366e+02 -2.018077310035944214e+11 -3.959344711998390665e+01
4.274030574997925158e-01 5.370476347011816642e+00 1.165473708876459646e+01 2.678703190181054651e+03 -4.248729981524657887e+03 8.207307754174167712e+03 -8.529921925916183682e+03 4.326043542626628550e+03 -8.141269986150895193e+02 -1.169838633948952484e+10 -3.959344711998390665e+01
3.238192456069101111e-01 5.037920557556521572e+00 1.366714228721625446e+01 2.575467399138749897e+03 -3.999077550716447149e+03 8.964800298970811127e+03 -8.815978562867445362e+03 4.880626992689189137e+03 -8.487404509678958675e+02 -6.480998993553962402e+11 -3.959344711998390665e+01
1.466748552002151984e-01 5.165602024788108260e+00 1.157415156970738579e+01 2.675924590842881571e+03 -4.168866554839400123e+03 9.130172037761582033e+03 -8.577159166964276665e+03 4.758203085950262903e+03 -9.690727662196779875e+02 -7.631285073322416992e+11 -3.959344711998390665e+01
3.720619374108891098e-01 7.641133299908244858e+00 1.334444503888210143e+01 2.618857331893113496e+03 -3.905074323891759377e+03 8.862830601616973581e+03 -8.560706871249309188e+03 4.779564358347543930e+03 -9.615428250880152063e+02 -7.506667017051748047e+11 -3.959344711998390665e+01
2.491533492134751296e-02 4.768709521651889105e+00 1.193209671766997459e+01 2.683230757025405183e+03 -3.909015804329858383e+03 8.260301529220316297e+03 -9.268956506034674021e+03 4.250501388907587170e+03 -8.468818527322370073e+02 -2.070377798773398438e+11 -3.959344711998390665e+01
7.718464126835081762e-01 6.963311339019169210e+00 1.126856727492933352e+01 2.670936092836672287e+03 -4.408943029945838134e+03 8.280938598899379940e+03 -8.730381521047349452e+03 4.339543648783551362e+03 -8.635724867823163322e+02 -1.401310232427749634e+11 -3.959344711998390665e+01
5.523278652326962801e-01 7.048649887468636521e+00 1.127705647787495913e+01 2.585612588074536234e+03 -3.912266997639554575e+03 8.592336697984765124e+03 -8.715170837596811907e+03 4.887547457278608817e+03 -8.773498243237921770e+02 -4.251621438636532593e+11 -3.959344711998390665e+01
6.936922141600710967e-01 4.891237376829475458e+00 1.249620703160045387e+01 2.553104334118202132e+03 -4.411291481350401227e+03 9.119419996659187746e+03 -8.951338674692398854e+03 4.222188516426594106e+03 -9.893420476515384507e+02 -3.834948957023814392e+10 -3.959344711998390665e+01
9.834206121523679789e-01 5.949804847108216777e+00 1.310592721758215440e+01 2.572243615399783266e+03 -4.455716740610951092e+03 8.348498002379235913e+03 -9.100412419208143547e+03 4.258862215436254701e+03 -8.589694279331865800e+02 -6.380976241257331543e+11 -3.959344711998390665e+01
9.924569994497630665e-01 7.256273288711703628e+00 1.218303891311341047e+01 2.547754365376308215e+03 -4.495201821658497465e+03 8.867860329763065238e+03 -9.313145287894891226e+03 4.849001423502187208e+03 -8.230396233951636304e+02 -3.587348049917410278e+10 -3.959344711998390665e+01
7.760598561232607828e-01 7.243919457043640264e+00 1.264627407726815456e+01 2.552152096586562493e+03 -4.238685683287725624e+03 8.826508809351271339e+03 -9.349719673855730434e+03 4.698728838373583130e+03 -8.757864742155112481e+02 -1.441740300614826965e+10 -3.959344711998390665e+01
5.184824709434742163e-01 6.275244495449145532e+00 1.287581954073960411e+01 2.683085881761527617e+03 -4.152084864562186340e+03 8.740547204351747496e+03 -9.099790164933021515e+03 4.509374087909099217e+03 -9.413421861553046028e+02 -5.955296312940340996e+09 -3.959344711998390665e+01
2.061011114192667637e-01 7.158475430482636348e+00 1.293627810191151006e+01 2.627180681482093405e+03 -4.481471164955948552e+03 8.927061308568268942e+03 -9.375060354103788995e+03 4.439807286785300676e+03 -8.976209713783000552e+02 -1.694008480140924377e+11 -3.959344711998390665e+01
6.137676621149406042e-01 6.168526793034121880e+00 1.290155029029532407e+01 2.634920281282864380e+03 -4.078530651626258077e+03 9.063957196396571817e+03 -8.526511059895710787e+03 4.279229146162301731e+03 -9.580289234248023149e+02 -2.903929759024719238e+11 -3.959344711998390665e+01
6.713893813805649202e-01 5.002700920410116048e+00 1.234019003901840605e+01 2.547389508119457787e+03 -4.387762434229941391e+03 9.006468370801638230e+03 -8.586817870543738536e+03 4.568566114315910454e+03 -8.705872323915671132e+02 -1.670765200862807312e+11 -3.959344711998390665e+01
5.132949055901081525e-01 7.619966930530495119e+00 1.371134026134666684e+01 2.575678784006484875e+03 -4.238865270755457459e+03 8.618584621377651274e+03 -8.839984417788409701e+03 4.811822045738944325e+03 -9.286127774510272275e+02 -4.300084574632186890e+10 -3.959344711998390665e+01
5.243495437910747903e-01 5.216049596631673779e+00 1.227236730436301038e+01 2.660106614038512816e+03 -4.485156315462598286e+03 8.155334501062357958e+03 -9.269725778273801552e+03 4.288029350141291616e+03 -9.117645685877754431e+02 -1.097943282005038330e+12 -3.959344711998390665e+01
1.121756353222901903e-01 4.725740212758249292e+00 1.267682918265549930e+01 2.571497329495544363e+03 -4.002487690939498862e+03 8.853385194330401646e+03 -8.761485711983537840e+03 4.507459866691766365e+03 -9.654761199631631143e+02 -1.306771229596894226e+11 -3.959344711998390665e+01
1.023877522445725274e-01 7.753855109597476591e+00 1.345028645648146259e+01 2.627805393337779606e+03 -4.355623403213283382e+03 8.270235506780019932e+03 -9.277856381949979550e+03 4.822149837007319547e+03 -8.547423820929182057e+02 -1.834639835486223450e+11 -3.959344711998390665e+01
4.385602584519268654e-01 7.769227508827695416e+00 1.313413280505860570e+01 2.685156872331910563e+03 -4.456754520425459305e+03 8.701873296164158091e+03 -8.603639650481014542e+03 4.784349055480074639e+03 -8.826756998558615805e+02 -1.519229163883771057e+11 -3.959344711998390665e+01
6.352471009948118530e-01 6.517319556471785624e+00 1.349796719565030578e+01 2.590458252285760409e+03 -4.263982545848573864e+03 8.954389859424447422e+03 -8.550793456087627419e+03 4.483346651825807385e+03 -8.946257607964605540e+02 -1.940989011021087646e+11 -3.959344711998390665e+01
5.981592530718803369e-01 6.521218278864627571e+00 1.289461723321751130e+01 2.541141525842211649e+03 -4.186036060478410036e+03 8.565376909187618367e+03 -9.195609746642947357e+03 4.494677546110167896e+03 -8.030248189288596450e+02 -7.361476367721405029e+10 -3.959344711998390665e+01
5.657480763212734409e-01 4.951710595757550237e+00 1.184408455800647175e+01 2.695674995102976482e+03 -4.125154785064111820e+03 9.081562068817958789e+03 -8.732342142310755662e+03 4.754036409415098205e+03 -8.383092247649982482e+02 -7.646625921167249756e+11 -3.959344711998390665e+01
1.600436355613777950e-01 4.776049343395860625e+00 1.120734828671646532e+01 2.635632622447658832e+03 -3.990034271621130756e+03 8.991536154325624011e+03 -9.014579209728686692e+03 4.439400094637117036e+03 -8.325951907783163506e+02 -1.634322246319291687e+11 -3.959344711998390665e+01
1.231287509587345591e-01 6.351821690619175342e+00 1.108866962661491584e+01 2.563587076095868269e+03 -4.297063377681293787e+03 8.264166684726558742e+03 -8.835243658085151765e+03 4.719245427124875278e+03 -9.538616889435531903e+02 -7.165734465034730530e+10 -3.959344711998390665e+01
4.853136696590229504e-02 5.783938331349789408e+00 1.172575037948223375e+01 2.612587284649732283e+03 -4.242659065837215167e+03 8.913399059193550784e+03 -8.934213550604297780e+03 4.886491722225044214e+03 -9.162136897143409442e+02 -2.052402055727459106e+11 -3.959344711998390665e+01
3.203439312647761161e-01 5.927512222002460973e+00 1.169915035797575520e+01 2.526401796705170909e+03 -4.115013642391737449e+03 8.292620466510039478e+03 -9.254274285062769195e+03 4.636663940812622059e+03 -9.440712483500302596e+02 -2.400065854745316772e+11 -3.959344711998390665e+01
1.981127771239152013e-01 6.782031735305569242e+00 1.148735381586753768e+01 2.531940909095717871e+03 -3.926341299722058011e+03 8.317022038229895770e+03 -8.917197090174908226e+03 4.320413613833256022e+03 -8.974660271383039571e+02 -6.718022186593935394e+10 -3.959344711998390665e+01
7.125182265855359298e-02 5.735598533360744433e+00 1.326747643676135446e+01 2.654748704713140341e+03 -4.078960880899603126e+03 8.544261899411081686e+03 -8.984885850047308850e+03 4.238466484573396883e+03 -9.216410395038603838e+02 -6.417284038479416656e+10 -3.959344711998390665e+01
1.000590765650034158e-01 7.313397606075668023e+00 1.214164309183008683e+01 2.552404602141926262e+03 -4.191736310990530001e+03 9.192088062041964804e+03 -9.160662220717393211e+03 4.755755292144264786e+03 -8.253368885677726894e+02 -2.068039146815536804e+11 -3.959344711998390665e+01
8.544447402495830568e-01 5.611764284808836933e+00 1.384476357695938908e+01 2.629384118760140154e+03 -4.395112959439445149e+03 9.041257709194951531e+03 -8.811947130813154217e+03 4.886786169887674987e+03 -9.998139523997037941e+02 -2.187267229560234375e+11 -3.959344711998390665e+01
7.143701692865230823e-01 5.002601244259896163e+00 1.250825151483693531e+01 2.615463337802842034e+03 -4.469795703900449553e+03 8.688952740393622662e+03 -9.246065560305883992e+03 4.560644953556280598e+03 -8.377830764734213744e+02 -1.310287435618941193e+11 -3.959344711998390665e+01
1.833347691726284479e-01 5.300876374785299383e+00 1.383659339813537770e+01 2.526487059990919079e+03 -4.246991667746998246e+03 8.975256868083304653e+03 -9.064219067274707413e+03 4.504910825031714921e+03 -8.261323296515108723e+02 -8.900850411123147964e+09 -3.959344711998390665e+01
1.032776226995990587e-01 6.033236765979583360e+00 1.334012707404255593e+01 2.679285654017437992e+03 -3.975955258833457265e+03 8.269628838007181912e+03 -8.735687474323944116e+03 4.871421188173698283e+03 -9.322255946963300630e+02 -1.243997385067557373e+11 -3.959344711998390665e+01
7.513374289347709567e-01 6.176395659107819291e+00 1.266198327088003595e+01 2.687176791924698136e+03 -4.226695780169517093e+03 8.575238131125151995e+03 -8.801662243316524837e+03 4.754794951138122087e+03 -8.404336814455880358e+02 -1.088770338212243347e+11 -3.959344711998390665e+01
3.642148078823502777e-01 6.010935821418617486e+00 1.100144436498171885e+01 2.561473468020029941e+03 -4.369718369528040057e+03 8.214145382314727613e+03 -9.039281656566847232e+03 4.582092787230370959e+03 -8.750082242475185694e+02 -3.158537116452905884e+11 -3.959344711998390665e+01
9.524636636800792866e-01 5.578845953873831753e+00 1.101169434699860439e+01 2.618130758627421073e+03 -3.939943951042242588e+03 8.876921745261308388e+03 -9.288202203653208926e+03 4.432032927517894677e+03 -8.367504311044916676e+02 -2.216627950216399002e+10 -3.959344711998390665e+01
2.986025245586215737e-01 5.871393384168687390e+00 1.250997852258164933e+01 2.666452481242386511e+03 -4.078581029965204834e+03 9.025349619953054571e+03 -9.218585695397872769e+03 4.656251885539168143e+03 -8.125338186168854691e+02 -1.666520599332233276e+11 -3.959344711998390665e+01
6.983409207312123446e-01 6.241709759819213055e+00 1.133008345710998022e+01 2.684157830307713994e+03 -3.918268037712624846e+03 8.702733770226157503e+03 -8.743643405595825243e+03 4.269339623104434395e+03 -9.332325507252705847e+02 -9.287995368789134216e+10 -3.959344711998390665e+01
4.855722548064990152e-01 5.089213409940790633e+00 1.336296702714088802e+01 2.631252550066741151e+03 -4.256123299844040048e+03 8.967963470559432608e+03 -9.122390956784567607e+03 4.733901302443339773e+03 -9.187514877575805485e+02 -5.169063064427062988e+10 -3.959344711998390665e+01
3.644186505960168021e-01 5.651780851821478713e+00 1.225143927296238644e+01 2.554421800875775716e+03 -4.215989224199140153e+03 9.110562655453461048e+03 -8.823918843257526532e+03 4.206004436335346327e+03 -8.958057489455119367e+02 -2.264781708462589264e+10 -3.959344711998390665e+01
9.619499423549631167e-01 5.960916976675152412e+00 1.345862312617301093e+01 2.567618215282035635e+03 -3.919526997693037629e+03 8.669695037211044109e+03 -9.289497438626101939e+03 4.253058765204139490e+03 -8.726987271681296079e+02 -8.242023787665563965e+10 -3.959344711998390665e+01
4.101465496562641810e-01 4.725993744166530064e+00 1.372063426913513418e+01 2.690696215038912214e+03 -4.409017594353842469e+03 8.910645481458779614e+03 -9.010661335719261842e+03 4.834422419974942386e+03 -8.750024026247371012e+02 -1.020037328604995880e+11 -3.959344711998390665e+01
6.425361785156745720e-01 5.489305927430980780e+00 1.125921338238413050e+01 2.655381689791427561e+03 -4.289315591551279795e+03 8.288397972781724093e+03 -8.650713785540756362e+03 4.628928759402206197e+03 -8.520433950455761760e+02 -9.274705832147588730e+09 -3.959344711998390665e+01
7.694257109649733639e-01 6.712051190316342009e+00 1.156135397546634991e+01 2.581147275643755165e+03 -4.132588773312420926e+03 8.342246297621979465e+03 -8.567006372410487529e+03 4.866943796526713413e+03 -8.571187980788529330e+02 -1.627809525300569153e+11 -3.959344711998390665e+01
2.988522388681663644e-02 5.331637662816939738e+00 1.175487502191160516e+01 2.680737447584753681e+03 -4.300063459427875387e+03 8.995592471024699989e+03 -9.134463945671279362e+03 4.274343599110526156e+03 -8.882158698643382877e+02 -1.710860965714592361e+10 -3.959344711998390665e+01
7.983348995097686585e-01 6.204158811617372926e+00 1.376872917930387707e+01 2.621586961067025641e+03 -4.109556567959803942e+03 8.324017832477955380e+03 -8.523866652550890649e+03 4.870994831540053383e+03 -9.278043855274962652e+02 -1.679251293592278442e+11 -3.959344711998390665e+01
1.363798793048902336e-01 5.369771983577125596e+00 1.207833234054654348e+01 2.551461290396186087e+03 -3.995197821528282475e+03 8.363235792240706360e+03 -8.510072835796756408e+03 4.865392898691025039e+03 -8.216763383411051791e+02 -3.272359473292469482e+11 -3.959344711998390665e+01
3.906671423291414036e-01 5.195659421431050973e+00 1.192603762880885476e+01 2.570205195511092825e+03 -4.268467819541587232e+03 8.729558082923087568e+03 -8.848161162839387543e+03 4.643411965190615774e+03 -8.616035877468021908e+02 -3.202339783093962097e+10 -3.959344711998390665e+01
9.229438668777770749e-01 6.517383694947129769e+00 1.192054465427853494e+01 2.521907300001561907e+03 -4.484756234408489036e+03 8.548535754147120315e+03 -9.311008482626495606e+03 4.820034635739181795e+03 -8.516037011387040820e+02 -2.072505673058504028e+11 -3.959344711998390665e+01
4.504691962423171270e-01 4.858342351807666049e+00 1.261241553336268950e+01 2.636875855464619690e+03 -3.967025518382806695e+03 8.609477701789341154e+03 -8.799109810059744632e+03 4.254915303994718670e+03 -9.057455857128990147e+02 -1.775724425509590912e+10 -3.959344711998390665e+01
4.906263170250839134e-01 6.516960563483620739e+00 1.159330299697397493e+01 2.505566421544956938e+03 -4.082440940944743488e+03 8.553765344788975199e+03 -9.146637422939613316e+03 4.345496231836898914e+03 -8.673170452465373046e+02 -1.272440551632370453e+11 -3.959344711998390665e+01
8.513487153241718897e-01 7.556940472659079866e+00 1.195218807309237796e+01 2.648825562527063994e+03 -3.911072712264606707e+03 8.625631690790327411e+03 -8.575119836788433531e+03 4.243418588436276877e+03 -8.495087808575783583e+02 -1.363982206867213745e+11 -3.959344711998390665e+01
9.183301236182078719e-01 6.046877548513238665e+00 1.272436948959201430e+01 2.586267184444636314e+03 -4.079658242934210648e+03 8.175391425279319265e+03 -8.931946738472252036e+03 4.878288291776158076e+03 -9.204775033381775984e+02 -9.309258590873474121e+09 -3.959344711998390665e+01
3.588726274567712871e-01 7.204649808028999125e+00 1.181078604324568282e+01 2.651033242417737711e+03 -4.275679174183013856e+03 8.933164928204678290e+03 -8.789843418511489290e+03 4.701797735782891323e+03 -9.288285566195888805e+02 -1.828225803536860657e+11 -3.959344711998390665e+01
7.565202906020281406e-03 5.239709377938974733e+00 1.198393865582901618e+01 2.562396044234033070e+03 -4.295049676535807521e+03 8.992308269484008633e+03 -8.533497511803456291e+03 4.499803554056242319e+03 -9.593717121090601267e+02 -1.533042044347289429e+11 -3.959344711998390665e+01
5.670560111401619086e-01 5.088172322096014888e+00 1.135393630455275193e+01 2.627423695420222884e+03 -4.165028896870628159e+03 9.028627665718015123e+03 -8.920093125247203716e+03 4.412630446191195006e+03 -9.779234576950271958e+02 -4.919449322571221924e+10 -3.959344711998390665e+01
2.389089553525392262e-01 6.374290151612968636e+00 1.317567080894567155e+01 2.574125186148110060e+03 -3.917415249159957511e+03 8.657845814613359835e+03 -8.890806253835848111e+03 4.809701883621261004e+03 -8.824544149107744033e+02 -2.346503164995346069e+11 -3.959344711998390665e+01
5.931999869983518581e-01 6.035062837461405039e+00 1.202810481183864866e+01 2.508259620748078760e+03 -4.338869105547149957e+03 8.596614052402401285e+03 -8.969221721414454805e+03 4.592597222057602266e+03 -8.756141327947952959e+02 -5.441220804395587921e+10 -3.959344711998390665e+01
5.127045450508435076e-01 5.034665080888537148e+00 1.338972962215022555e+01 2.533200903752737304e+03 -4.412309648579839632e+03 8.445547127862910202e+03 -8.578233892018375627e+03 4.834797203457547766e+03 -9.837375326076584088e+02 -2.987884801129068756e+10 -3.959344711998390665e+01
5.081951184655099096e-01 5.530188187508032094e+00 1.334666145635917012e+01 2.691104268308391056e+03 -4.309382623390142726e+03 9.043395363008621644e+03 -8.866157568165965131e+03 4.587387329025103099e+03 -8.896814961079842305e+02 -1.645183920996469116e+11 -3.959344711998390665e+01
9.752606506870873382e-01 7.120983413018035613e+00 1.322051662965187191e+01 2.614695738016550877e+03 -4.281020832588527810e+03 8.684041997839141914e+03 -9.081093975041383601e+03 4.209012964398912118e+03 -8.982122302652899180e+02 -1.653558484795627747e+11 -3.959344711998390665e+01
7.979545330670602399e-02 5.667625769035059768e+00 1.142819468441437714e+01 2.616983651003350587e+03 -4.121395851646600022e+03 8.661790083080062686e+03 -8.821513640465505887e+03 4.806611824211317980e+03 -8.591303288774096245e+02 -1.860221924205096130e+11 -3.959344711998390665e+01
8.811802172748543771e-02 5.016727089021345343e+00 1.293349698787159419e+01 2.682302927564081529e+03 -4.079392052450464689e+03 8.855161601982666980e+03 -9.137190465491983559e+03 4.233027939512433477e+03 -9.041453168139682930e+02 -2.725905745066355133e+10 -3.959344711998390665e+01
3.953115268808110594e-01 7.547166702630447865e+00 1.382799562325380904e+01 2.560209492060693265e+03 -4.326537004707192864e+03 8.491065524994541192e+03 -9.038552028285326742e+03 4.206313780198964196e+03 -8.787704896765994818e+02 -3.560046010420307617e+11 -3.959344711998390665e+01
6.605988765353630610e-02 4.716893405644389858e+00 1.249004675660917840e+01 2.648024353213776976e+03 -4.318164168801337837e+03 8.885313384176351974e+03 -9.304904612905724207e+03 4.727997266265670987e+03 -9.549983025178992193e+02 -2.794367687727752686e+09 -3.959344711998390665e+01
9.168981359160405242e-01 7.307578394262037591e+00 1.133343162414603711e+01 2.606300656561493270e+03 -4.167366727090224231e+03 8.678337832364977658e+03 -8.862077799863798646e+03 4.488261435197407081e+03 -9.661082613794733334e+02 -1.296387553399544477e+09 -3.959344711998390665e+01
2.635765930696974957e-01 5.738952784335217494e+00 1.337244631957967655e+01 2.511149976600491300e+03 -3.908904644501931216e+03 8.649289979115103051e+03 -9.241594396857237371e+03 4.366481744339684155e+03 -9.120481910287435312e+02 -5.754207293539369202e+10 -3.959344711998390665e+01
5.050973068463699978e-01 4.935582888130578993e+00 1.335763659222232036e+01 2.668629113019939268e+03 -3.926218158939068417e+03 9.049107791366723177e+03 -8.936815443234307168e+03 4.210017111738278800e+03 -9.254442354669807855e+02 -1.444463809534805603e+11 -3.959344711998390665e+01
6.761797464402874436e-01 5.416010205156649882e+00 1.268029174672368242e+01 2.527478627197197511e+03 -4.251905772853739109e+03 8.644520477384909100e+03 -8.685729703214845358e+03 4.574404784710746753e+03 -8.864723722626390554e+02 -2.190833739599614334e+10 -3.959344711998390665e+01
